"Input","Output","Frequency","HarmonicUniformity","*Unraised","ID"
"murebbi-NON_RAISER","murebbi-NON_RAISER-UNRAISED-B","0","0.999846625419331","",""
"murekkeplesh-NON_RAISER","murekkeplesh-NON_RAISER-RAISED-F","0","0.000131744426609565","","1"
"murekkeplesh-NON_RAISER","murekkeplesh-NON_RAISER-RAISED-B","0","0.99986825557339","","1"
"murekkeplesh-NON_RAISER","murekkeplesh-NON_RAISER-UNRAISED-F","4","0.000131744426609565","",""
"murekkeplesh-NON_RAISER","murekkeplesh-NON_RAISER-UNRAISED-B","0","0.99986825557339","",""
"murekkeplesh-RAISER","murekkeplesh-RAISER-RAISED-F","4","0.000131744426609565","","1"
"murekkeplesh-RAISER","murekkeplesh-RAISER-RAISED-B","0","0.99986825557339","","1"
"murekkeplesh-RAISER","murekkeplesh-RAISER-UNRAISED-F","0","0.000131744426609565","1",""
"murekkeplesh-RAISER","murekkeplesh-RAISER-UNRAISED-B","0","0.99986825557339","1",""
"muressechi-NON_RAISER","muressechi-NON_RAISER-RAISED-F","0","0.000129556473419523","","1"
"muressechi-NON_RAISER","muressechi-NON_RAISER-RAISED-B","0","0.99987044352658","","1"
"muressechi-NON_RAISER","muressechi-NON_RAISER-UNRAISED-F","4","0.000129556473419523","",""
"muressechi-NON_RAISER","muressechi-NON_RAISER-UNRAISED-B","0","0.99987044352658","",""
"muresselesh-NON_RAISER","muresselesh-NON_RAISER-RAISED-F","0","0.000176906690989623","","1"
"muresselesh-NON_RAISER","muresselesh-NON_RAISER-RAISED-B","0","0.99982309330901","","1"
"muresselesh-NON_RAISER","muresselesh-NON_RAISER-UNRAISED-F","3","0.000176906690989623","",""
"muresselesh-NON_RAISER","muresselesh-NON_RAISER-UNRAISED-B","0","0.99982309330901","",""
"muresselesh-RAISER","muresselesh-RAISER-RAISED-F","2","0.000176906690989623","","1"
"muresselesh-RAISER","muresselesh-RAISER-RAISED-B","0","0.99982309330901","","1"
"muresselesh-RAISER","muresselesh-RAISER-UNRAISED-F","0","0.000176906690989623","1",""
"muresselesh-RAISER","muresselesh-RAISER-UNRAISED-B","0","0.99982309330901","1",""
"murted-NON_RAISER","murted-NON_RAISER-RAISED-F","0","9.83632784002262e-05","","1"
"murted-NON_RAISER","murted-NON_RAISER-RAISED-B","0","0.9999016367216","","1"
"murted-NON_RAISER","murted-NON_RAISER-UNRAISED-F","7","9.83632784002262e-05","",""
"murted-NON_RAISER","murted-NON_RAISER-UNRAISED-B","0","0.9999016367216","",""
"murtet-NON_RAISER","murtet-NON_RAISER-RAISED-F","0","0.000265761261364627","","1"
"murtet-NON_RAISER","murtet-NON_RAISER-RAISED-B","0","0.999734238738635","","1"
"murtet-NON_RAISER","murtet-NON_RAISER-UNRAISED-F","1","0.000265761261364627","",""
"murtet-NON_RAISER","murtet-NON_RAISER-UNRAISED-B","0","0.999734238738635","",""
"muruwwet-NON_RAISER","muruwwet-NON_RAISER-RAISED-F","0","0.000151287965440959","","1"
"muruwwet-NON_RAISER","muruwwet-NON_RAISER-RAISED-B","0","0.999848712034559","","1"
"muruwwet-NON_RAISER","muruwwet-NON_RAISER-UNRAISED-F","4","0.000151287965440959","",""
"muruwwet-NON_RAISER","muruwwet-NON_RAISER-UNRAISED-B","0","0.999848712034559","",""
"musa-NON_RAISER","musa-NON_RAISER-RAISED-F","0","0.999985279168548","","1"
"musa-NON_RAISER","musa-NON_RAISER-RAISED-B","0","1.4720831452264e-05","","1"
"musa-NON_RAISER","musa-NON_RAISER-UNRAISED-F","0","0.999985279168548","",""
"musa-NON_RAISER","musa-NON_RAISER-UNRAISED-B","14","1.4720831452264e-05","",""
"musape-NON_RAISER","musape-NON_RAISER-RAISED-F","0","0.119750954592936","","1"
"musape-NON_RAISER","musape-NON_RAISER-RAISED-B","0","0.880249045407064","","1"
"musape-NON_RAISER","musape-NON_RAISER-UNRAISED-F","6","0.119750954592936","",""
"musape-NON_RAISER","musape-NON_RAISER-UNRAISED-B","0","0.880249045407064","",""
"musape-RAISER","musape-RAISER-RAISED-F","308","0.119750954592936","","1"
"musape-RAISER","musape-RAISER-RAISED-B","43","0.880249045407064","","1"
"musape-RAISER","musape-RAISER-UNRAISED-F","0","0.119750954592936","1",""
"musape-RAISER","musape-RAISER-UNRAISED-B","0","0.880249045407064","1",""
"musapir-NON_RAISER","musapir-NON_RAISER-RAISED-F","0","0.999990681226032","","1"
"musapir-NON_RAISER","musapir-NON_RAISER-RAISED-B","0","9.31877396770364e-06","","1"
"musapir-NON_RAISER","musapir-NON_RAISER-UNRAISED-F","0","0.999990681226032","",""
"musapir-NON_RAISER","musapir-NON_RAISER-UNRAISED-B","131","9.31877396770364e-06","",""
"musapirxana-RAISER","musapirxana-RAISER-RAISED-F","1","0.289753580836927","","1"
"musapirxana-RAISER","musapirxana-RAISER-RAISED-B","0","0.710246419163073","","1"
"musapirxana-RAISER","musapirxana-RAISER-UNRAISED-F","0","0.289753580836927","1",""
"musapirxana-RAISER","musapirxana-RAISER-UNRAISED-B","0","0.710246419163073","1",""
"musbet-NON_RAISER","musbet-NON_RAISER-RAISED-F","0","0.000213521800062796","","1"
"musbet-NON_RAISER","musbet-NON_RAISER-RAISED-B","0","0.999786478199937","","1"
"musbet-NON_RAISER","musbet-NON_RAISER-UNRAISED-F","2","0.000213521800062796","",""
"musbet-NON_RAISER","musbet-NON_RAISER-UNRAISED-B","0","0.999786478199937","",""
"muselles-NON_RAISER","muselles-NON_RAISER-RAISED-F","0","0.000107984027271447","","1"
"muselles-NON_RAISER","muselles-NON_RAISER-RAISED-B","0","0.999892015972729","","1"
"muselles-NON_RAISER","muselles-NON_RAISER-UNRAISED-F","1","0.000107984027271447","",""
"muselles-NON_RAISER","muselles-NON_RAISER-UNRAISED-B","0","0.999892015972729","",""
"musha'ire-RAISER","musha'ire-RAISER-RAISED-F","6","0.000134098825912898","","1"
"musha'ire-RAISER","musha'ire-RAISER-RAISED-B","0","0.999865901174087","","1"
"musha'ire-RAISER","musha'ire-RAISER-UNRAISED-F","0","0.000134098825912898","1",""
"musha'ire-RAISER","musha'ire-RAISER-UNRAISED-B","0","0.999865901174087","1",""
"musherrep-NON_RAISER","musherrep-NON_RAISER-RAISED-F","0","0.000214899578120915","","1"
"musherrep-NON_RAISER","musherrep-NON_RAISER-RAISED-B","0","0.999785100421879","","1"
"musherrep-NON_RAISER","musherrep-NON_RAISER-UNRAISED-F","1","0.000214899578120915","",""
"musherrep-NON_RAISER","musherrep-NON_RAISER-UNRAISED-B","0","0.999785100421879","",""
"mushteri-NON_RAISER","mushteri-NON_RAISER-RAISED-F","0","7.56404255547449e-05","","1"
"mushteri-NON_RAISER","mushteri-NON_RAISER-RAISED-B","0","0.999924359574445","","1"
"mushteri-NON_RAISER","mushteri-NON_RAISER-UNRAISED-F","12","7.56404255547449e-05","",""
"mushteri-NON_RAISER","mushteri-NON_RAISER-UNRAISED-B","0","0.999924359574445","",""
"mushtlash-NON_RAISER","mushtlash-NON_RAISER-RAISED-F","0","0.999921009802049","","1"
"mushtlash-NON_RAISER","mushtlash-NON_RAISER-RAISED-B","0","7.89901979508789e-05","","1"
"mushtlash-NON_RAISER","mushtlash-NON_RAISER-UNRAISED-F","0","0.999921009802049","",""
"mushtlash-NON_RAISER","mushtlash-NON_RAISER-UNRAISED-B","3","7.89901979508789e-05","",""
"mushtlash-RAISER","mushtlash-RAISER-RAISED-F","0","0.999921009802049","","1"
"mushtlash-RAISER","mushtlash-RAISER-RAISED-B","1","7.89901979508789e-05","","1"
"mushtlash-RAISER","mushtlash-RAISER-UNRAISED-F","0","0.999921009802049","1",""
"mushtlash-RAISER","mushtlash-RAISER-UNRAISED-B","0","7.89901979508789e-05","1",""
"mushtlashchi-NON_RAISER","mushtlashchi-NON_RAISER-RAISED-F","0","0.999774348878587","","1"
"mushtlashchi-NON_RAISER","mushtlashchi-NON_RAISER-RAISED-B","0","0.000225651121412596","","1"
"mushtlashchi-NON_RAISER","mushtlashchi-NON_RAISER-UNRAISED-F","0","0.999774348878587","",""
"mushtlashchi-NON_RAISER","mushtlashchi-NON_RAISER-UNRAISED-B","3","0.000225651121412596","",""
"mushtumzor-NON_RAISER","mushtumzor-NON_RAISER-RAISED-F","0","0.999896238321497","","1"
"mushtumzor-NON_RAISER","mushtumzor-NON_RAISER-RAISED-B","0","0.00010376167850279","","1"
"mushtumzor-NON_RAISER","mushtumzor-NON_RAISER-UNRAISED-F","0","0.999896238321497","",""
"mushtumzor-NON_RAISER","mushtumzor-NON_RAISER-UNRAISED-B","7","0.00010376167850279","",""
"musibet-NON_RAISER","musibet-NON_RAISER-RAISED-F","0","0.00829142253087474","","1"
"musibet-NON_RAISER","musibet-NON_RAISER-RAISED-B","0","0.991708577469125","","1"
"musibet-NON_RAISER","musibet-NON_RAISER-UNRAISED-F","97","0.00829142253087474","",""
"musibet-NON_RAISER","musibet-NON_RAISER-UNRAISED-B","1","0.991708577469125","",""
"musibet-RAISER","musibet-RAISER-RAISED-F","2","0.00829142253087474","","1"
"musibet-RAISER","musibet-RAISER-RAISED-B","0","0.991708577469125","","1"
"musibet-RAISER","musibet-RAISER-UNRAISED-F","0","0.00829142253087474","1",""
"musibet-RAISER","musibet-RAISER-UNRAISED-B","0","0.991708577469125","1",""
"mustebit-NON_RAISER","mustebit-NON_RAISER-RAISED-F","0","0.00577095264911652","","1"
"mustebit-NON_RAISER","mustebit-NON_RAISER-RAISED-B","0","0.994229047350883","","1"
"mustebit-NON_RAISER","mustebit-NON_RAISER-UNRAISED-F","143","0.00577095264911652","",""
"mustebit-NON_RAISER","mustebit-NON_RAISER-UNRAISED-B","1","0.994229047350883","",""
"mustehkemle-NON_RAISER","mustehkemle-NON_RAISER-RAISED-F","0","0.00634449004709954","","1"
"mustehkemle-NON_RAISER","mustehkemle-NON_RAISER-RAISED-B","0","0.9936555099529","","1"
"mustehkemle-NON_RAISER","mustehkemle-NON_RAISER-UNRAISED-F","86","0.00634449004709954","",""
"mustehkemle-NON_RAISER","mustehkemle-NON_RAISER-UNRAISED-B","1","0.9936555099529","",""
"mustehkemle-RAISER","mustehkemle-RAISER-RAISED-F","45","0.00634449004709954","","1"
"mustehkemle-RAISER","mustehkemle-RAISER-RAISED-B","0","0.9936555099529","","1"
"mustehkemle-RAISER","mustehkemle-RAISER-UNRAISED-F","0","0.00634449004709954","1",""
"mustehkemle-RAISER","mustehkemle-RAISER-UNRAISED-B","0","0.9936555099529","1",""
"musul-NON_RAISER","musul-NON_RAISER-RAISED-F","0","0.999922002760119","","1"
"musul-NON_RAISER","musul-NON_RAISER-RAISED-B","0","7.79972398814444e-05","","1"
"musul-NON_RAISER","musul-NON_RAISER-UNRAISED-F","0","0.999922002760119","",""
"musul-NON_RAISER","musul-NON_RAISER-UNRAISED-B","2","7.79972398814444e-05","",""
"musulman-NON_RAISER","musulman-NON_RAISER-RAISED-F","0","0.999998118171796","","1"
"musulman-NON_RAISER","musulman-NON_RAISER-RAISED-B","0","1.88182820393124e-06","","1"
"musulman-NON_RAISER","musulman-NON_RAISER-UNRAISED-F","0","0.999998118171796","",""
"musulman-NON_RAISER","musulman-NON_RAISER-UNRAISED-B","3648","1.88182820393124e-06","",""
"mutellip-NON_RAISER","mutellip-NON_RAISER-RAISED-F","0","3.65502981040198e-05","","1"
"mutellip-NON_RAISER","mutellip-NON_RAISER-RAISED-B","0","0.999963449701896","","1"
"mutellip-NON_RAISER","mutellip-NON_RAISER-UNRAISED-F","21","3.65502981040198e-05","",""
"mutellip-NON_RAISER","mutellip-NON_RAISER-UNRAISED-B","0","0.999963449701896","",""
"mutexessis-NON_RAISER","mutexessis-NON_RAISER-RAISED-F","0","0.000439245435213985","","1"
"mutexessis-NON_RAISER","mutexessis-NON_RAISER-RAISED-B","0","0.999560754564786","","1"
"mutexessis-NON_RAISER","mutexessis-NON_RAISER-UNRAISED-F","2046","0.000439245435213985","",""
"mutexessis-NON_RAISER","mutexessis-NON_RAISER-UNRAISED-B","1","0.999560754564786","",""
"mutexxesis-NON_RAISER","mutexxesis-NON_RAISER-RAISED-F","0","0.000128078787246349","","1"
"mutexxesis-NON_RAISER","mutexxesis-NON_RAISER-RAISED-B","0","0.999871921212754","","1"
"mutexxesis-NON_RAISER","mutexxesis-NON_RAISER-UNRAISED-F","7","0.000128078787246349","",""
"mutexxesis-NON_RAISER","mutexxesis-NON_RAISER-UNRAISED-B","0","0.999871921212754","",""
"muttehem-NON_RAISER","muttehem-NON_RAISER-RAISED-F","0","9.81950266161409e-05","","1"
"muttehem-NON_RAISER","muttehem-NON_RAISER-RAISED-B","0","0.999901804973384","","1"
"muttehem-NON_RAISER","muttehem-NON_RAISER-UNRAISED-F","12","9.81950266161409e-05","",""
"muttehem-NON_RAISER","muttehem-NON_RAISER-UNRAISED-B","0","0.999901804973384","",""
"muwazinet-NON_RAISER","muwazinet-NON_RAISER-RAISED-F","0","0.000124895818284471","","1"
"muwazinet-NON_RAISER","muwazinet-NON_RAISER-RAISED-B","0","0.999875104181716","","1"
"muwazinet-NON_RAISER","muwazinet-NON_RAISER-UNRAISED-F","2","0.000124895818284471","",""
"muwazinet-NON_RAISER","muwazinet-NON_RAISER-UNRAISED-B","0","0.999875104181716","",""
"muxalip-NON_RAISER","muxalip-NON_RAISER-RAISED-F","0","0.99996956479758","","1"
"muxalip-NON_RAISER","muxalip-NON_RAISER-RAISED-B","0","3.0435202420187e-05","","1"
"muxalip-NON_RAISER","muxalip-NON_RAISER-UNRAISED-F","0","0.99996956479758","",""
"muxalip-NON_RAISER","muxalip-NON_RAISER-UNRAISED-B","15","3.0435202420187e-05","",""
"muxemmes-NON_RAISER","muxemmes-NON_RAISER-RAISED-F","0","8.64880078529919e-05","","1"
"muxemmes-NON_RAISER","muxemmes-NON_RAISER-RAISED-B","0","0.999913511992147","","1"
"muxemmes-NON_RAISER","muxemmes-NON_RAISER-UNRAISED-F","6","8.64880078529919e-05","",""
"muxemmes-NON_RAISER","muxemmes-NON_RAISER-UNRAISED-B","0","0.999913511992147","",""
"muxtariyet-NON_RAISER","muxtariyet-NON_RAISER-RAISED-F","0","7.39853247165276e-05","","1"
"muxtariyet-NON_RAISER","muxtariyet-NON_RAISER-RAISED-B","0","0.999926014675284","","1"
"muxtariyet-NON_RAISER","muxtariyet-NON_RAISER-UNRAISED-F","4","7.39853247165276e-05","",""
"muxtariyet-NON_RAISER","muxtariyet-NON_RAISER-UNRAISED-B","0","0.999926014675284","",""
"muxter-NON_RAISER","muxter-NON_RAISER-RAISED-F","0","4.61614191010077e-05","","1"
"muxter-NON_RAISER","muxter-NON_RAISER-RAISED-B","0","0.999953838580899","","1"
"muxter-NON_RAISER","muxter-NON_RAISER-UNRAISED-F","5","4.61614191010077e-05","",""
"muxter-NON_RAISER","muxter-NON_RAISER-UNRAISED-B","0","0.999953838580899","",""
"muzepper-NON_RAISER","muzepper-NON_RAISER-RAISED-F","0","0.000126332034737012","","1"
"muzepper-NON_RAISER","muzepper-NON_RAISER-RAISED-B","0","0.999873667965263","","1"
"muzepper-NON_RAISER","muzepper-NON_RAISER-UNRAISED-F","3","0.000126332034737012","",""
"muzepper-NON_RAISER","muzepper-NON_RAISER-UNRAISED-B","0","0.999873667965263","",""
"muzla-RAISER","muzla-RAISER-RAISED-F","0","0.999800248570139","","1"
"muzla-RAISER","muzla-RAISER-RAISED-B","2","0.000199751429861061","","1"
"muzla-RAISER","muzla-RAISER-UNRAISED-F","0","0.999800248570139","1",""
"muzla-RAISER","muzla-RAISER-UNRAISED-B","0","0.000199751429861061","1",""
"méduza-RAISER","méduza-RAISER-RAISED-F","0","0.999692611172409","","1"
"méduza-RAISER","méduza-RAISER-RAISED-B","1","0.000307388827591071","","1"
"méduza-RAISER","méduza-RAISER-UNRAISED-F","0","0.999692611172409","1",""
"méduza-RAISER","méduza-RAISER-UNRAISED-B","0","0.000307388827591071","1",""
"mégafon-NON_RAISER","mégafon-NON_RAISER-RAISED-F","0","0.999539201186458","","1"
"mégafon-NON_RAISER","mégafon-NON_RAISER-RAISED-B","0","0.000460798813541552","","1"
"mégafon-NON_RAISER","mégafon-NON_RAISER-UNRAISED-F","0","0.999539201186458","",""
"mégafon-NON_RAISER","mégafon-NON_RAISER-UNRAISED-B","1","0.000460798813541552","",""
"mégawat-NON_RAISER","mégawat-NON_RAISER-RAISED-F","0","0.999647692934004","","1"
"mégawat-NON_RAISER","mégawat-NON_RAISER-RAISED-B","0","0.000352307065995872","","1"
"mégawat-NON_RAISER","mégawat-NON_RAISER-UNRAISED-F","0","0.999647692934004","",""
"mégawat-NON_RAISER","mégawat-NON_RAISER-UNRAISED-B","2","0.000352307065995872","",""
"méhmanxana-NON_RAISER","méhmanxana-NON_RAISER-RAISED-F","0","0.999989887661363","","1"
"méhmanxana-NON_RAISER","méhmanxana-NON_RAISER-RAISED-B","0","1.01123386371249e-05","","1"
"méhmanxana-NON_RAISER","méhmanxana-NON_RAISER-UNRAISED-F","0","0.999989887661363","",""
"méhmanxana-NON_RAISER","méhmanxana-NON_RAISER-UNRAISED-B","3","1.01123386371249e-05","",""
"méhmanxana-RAISER","méhmanxana-RAISER-RAISED-F","0","0.999989887661363","","1"
"méhmanxana-RAISER","méhmanxana-RAISER-RAISED-B","546","1.01123386371249e-05","","1"
"méhmanxana-RAISER","méhmanxana-RAISER-UNRAISED-F","0","0.999989887661363","1",""
"méhmanxana-RAISER","méhmanxana-RAISER-UNRAISED-B","98","1.01123386371249e-05","1",""
"mélodiye-NON_RAISER","mélodiye-NON_RAISER-RAISED-F","0","9.85893754536802e-05","","1"
"mélodiye-NON_RAISER","mélodiye-NON_RAISER-RAISED-B","0","0.999901410624546","","1"
"mélodiye-NON_RAISER","mélodiye-NON_RAISER-UNRAISED-F","2","9.85893754536802e-05","",""
"mélodiye-NON_RAISER","mélodiye-NON_RAISER-UNRAISED-B","0","0.999901410624546","",""
"mémorandum-NON_RAISER","mémorandum-NON_RAISER-RAISED-F","0","0.999969578529074","","1"
"mémorandum-NON_RAISER","mémorandum-NON_RAISER-RAISED-B","0","3.04214709264672e-05","","1"
"mémorandum-NON_RAISER","mémorandum-NON_RAISER-UNRAISED-F","0","0.999969578529074","",""
"mémorandum-NON_RAISER","mémorandum-NON_RAISER-UNRAISED-B","47","3.04214709264672e-05","",""
"möhlet-NON_RAISER","möhlet-NON_RAISER-RAISED-F","0","6.56235385085914e-05","","1"
"möhlet-NON_RAISER","möhlet-NON_RAISER-RAISED-B","0","0.999934376461491","","1"
"möhlet-NON_RAISER","möhlet-NON_RAISER-UNRAISED-F","12","6.56235385085914e-05","",""
"möhlet-NON_RAISER","möhlet-NON_RAISER-UNRAISED-B","0","0.999934376461491","",""
"möhür-NON_RAISER","möhür-NON_RAISER-RAISED-F","0","8.14162951907741e-05","","1"
"möhür-NON_RAISER","möhür-NON_RAISER-RAISED-B","0","0.999918583704809","","1"
"möhür-NON_RAISER","möhür-NON_RAISER-UNRAISED-F","1","8.14162951907741e-05","",""
"möhür-NON_RAISER","möhür-NON_RAISER-UNRAISED-B","0","0.999918583704809","",""
"möjize-RAISER","möjize-RAISER-RAISED-F","95","6.70664572751938e-05","","1"
"möjize-RAISER","möjize-RAISER-RAISED-B","0","0.999932933542725","","1"
"möjize-RAISER","möjize-RAISER-UNRAISED-F","0","6.70664572751938e-05","1",""
"möjize-RAISER","möjize-RAISER-UNRAISED-B","0","0.999932933542725","1",""
"möküwal-NON_RAISER","möküwal-NON_RAISER-RAISED-F","0","0.999742985469541","","1"
"möküwal-NON_RAISER","möküwal-NON_RAISER-RAISED-B","0","0.000257014530459343","","1"
"möküwal-NON_RAISER","möküwal-NON_RAISER-UNRAISED-F","0","0.999742985469541","",""
"möküwal-NON_RAISER","möküwal-NON_RAISER-UNRAISED-B","1","0.000257014530459343","",""
"mölcher-NON_RAISER","mölcher-NON_RAISER-RAISED-F","0","5.70539364296107e-05","","1"
"mölcher-NON_RAISER","mölcher-NON_RAISER-RAISED-B","0","0.99994294606357","","1"
"mölcher-NON_RAISER","mölcher-NON_RAISER-UNRAISED-F","62","5.70539364296107e-05","",""
"mölcher-NON_RAISER","mölcher-NON_RAISER-UNRAISED-B","0","0.99994294606357","",""
"mölcher-RAISER","mölcher-RAISER-RAISED-F","3","5.70539364296107e-05","","1"
"mölcher-RAISER","mölcher-RAISER-RAISED-B","0","0.99994294606357","","1"
"mölcher-RAISER","mölcher-RAISER-UNRAISED-F","0","5.70539364296107e-05","1",""
"mölcher-RAISER","mölcher-RAISER-UNRAISED-B","0","0.99994294606357","1",""
"mölcherle-NON_RAISER","mölcherle-NON_RAISER-RAISED-F","0","6.42026375486171e-05","","1"
"mölcherle-NON_RAISER","mölcherle-NON_RAISER-RAISED-B","0","0.999935797362451","","1"
"mölcherle-NON_RAISER","mölcherle-NON_RAISER-UNRAISED-F","17","6.42026375486171e-05","",""
"mölcherle-NON_RAISER","mölcherle-NON_RAISER-UNRAISED-B","0","0.999935797362451","",""
"mölcherle-RAISER","mölcherle-RAISER-RAISED-F","65","6.42026375486171e-05","","1"
"mölcherle-RAISER","mölcherle-RAISER-RAISED-B","0","0.999935797362451","","1"
"mölcherle-RAISER","mölcherle-RAISER-UNRAISED-F","0","6.42026375486171e-05","1",""
"mölcherle-RAISER","mölcherle-RAISER-UNRAISED-B","0","0.999935797362451","1",""
"möldür-NON_RAISER","möldür-NON_RAISER-RAISED-F","0","0.00012168128265787","","1"
"möldür-NON_RAISER","möldür-NON_RAISER-RAISED-B","0","0.999878318717342","","1"
"möldür-NON_RAISER","möldür-NON_RAISER-UNRAISED-F","6","0.00012168128265787","",""
"möldür-NON_RAISER","möldür-NON_RAISER-UNRAISED-B","0","0.999878318717342","",""
"mötiwer-NON_RAISER","mötiwer-NON_RAISER-RAISED-F","0","3.68247505841188e-05","","1"
"mötiwer-NON_RAISER","mötiwer-NON_RAISER-RAISED-B","0","0.999963175249416","","1"
"mötiwer-NON_RAISER","mötiwer-NON_RAISER-UNRAISED-F","191","3.68247505841188e-05","",""
"mötiwer-NON_RAISER","mötiwer-NON_RAISER-UNRAISED-B","0","0.999963175249416","",""
"mötiwer-RAISER","mötiwer-RAISER-RAISED-F","1","3.68247505841188e-05","","1"
"mötiwer-RAISER","mötiwer-RAISER-RAISED-B","0","0.999963175249416","","1"
"mötiwer-RAISER","mötiwer-RAISER-UNRAISED-F","0","3.68247505841188e-05","1",""
"mötiwer-RAISER","mötiwer-RAISER-UNRAISED-B","0","0.999963175249416","1",""
"müchel-NON_RAISER","müchel-NON_RAISER-RAISED-F","0","0.000117102399402212","","1"
"müchel-NON_RAISER","müchel-NON_RAISER-RAISED-B","0","0.999882897600598","","1"
"müchel-NON_RAISER","müchel-NON_RAISER-UNRAISED-F","3","0.000117102399402212","",""
"müchel-NON_RAISER","müchel-NON_RAISER-UNRAISED-B","0","0.999882897600598","",""
"müjmel-NON_RAISER","müjmel-NON_RAISER-RAISED-F","0","0.00010270328165283","","1"
"müjmel-NON_RAISER","müjmel-NON_RAISER-RAISED-B","0","0.999897296718347","","1"
"müjmel-NON_RAISER","müjmel-NON_RAISER-UNRAISED-F","16","0.00010270328165283","",""
"müjmel-NON_RAISER","müjmel-NON_RAISER-UNRAISED-B","0","0.999897296718347","",""
"müjmellesh-NON_RAISER","müjmellesh-NON_RAISER-RAISED-F","0","0.000257309494696613","","1"
"müjmellesh-NON_RAISER","müjmellesh-NON_RAISER-RAISED-B","0","0.999742690505303","","1"
"müjmellesh-NON_RAISER","müjmellesh-NON_RAISER-UNRAISED-F","1","0.000257309494696613","",""
"müjmellesh-NON_RAISER","müjmellesh-NON_RAISER-UNRAISED-B","0","0.999742690505303","",""
"müre-NON_RAISER","müre-NON_RAISER-RAISED-F","0","6.87438520479352e-05","","1"
"müre-NON_RAISER","müre-NON_RAISER-RAISED-B","0","0.999931256147952","","1"
"müre-NON_RAISER","müre-NON_RAISER-UNRAISED-F","17","6.87438520479352e-05","",""
"müre-NON_RAISER","müre-NON_RAISER-UNRAISED-B","0","0.999931256147952","",""
"müre-RAISER","müre-RAISER-RAISED-F","133","6.87438520479352e-05","","1"
"müre-RAISER","müre-RAISER-RAISED-B","0","0.999931256147952","","1"
"müre-RAISER","müre-RAISER-UNRAISED-F","0","6.87438520479352e-05","1",""
"müre-RAISER","müre-RAISER-UNRAISED-B","0","0.999931256147952","1",""
"müshkülat-NON_RAISER","müshkülat-NON_RAISER-RAISED-F","0","0.999962330698506","","1"
"müshkülat-NON_RAISER","müshkülat-NON_RAISER-RAISED-B","0","3.76693014939589e-05","","1"
"müshkülat-NON_RAISER","müshkülat-NON_RAISER-UNRAISED-F","0","0.999962330698506","",""
"müshkülat-NON_RAISER","müshkülat-NON_RAISER-UNRAISED-B","52","3.76693014939589e-05","",""
"müshküllesh-NON_RAISER","müshküllesh-NON_RAISER-RAISED-F","0","0.000265761261364627","","1"
"müshküllesh-NON_RAISER","müshküllesh-NON_RAISER-RAISED-B","0","0.999734238738635","","1"
"müshküllesh-NON_RAISER","müshküllesh-NON_RAISER-UNRAISED-F","1","0.000265761261364627","",""
"müshküllesh-NON_RAISER","müshküllesh-NON_RAISER-UNRAISED-B","0","0.999734238738635","",""
"na'ehli-NON_RAISER","na'ehli-NON_RAISER-RAISED-F","0","0.000107984905245293","","1"
"na'ehli-NON_RAISER","na'ehli-NON_RAISER-RAISED-B","0","0.999892015094755","","1"
"na'ehli-NON_RAISER","na'ehli-NON_RAISER-UNRAISED-F","5","0.000107984905245293","",""
"na'ehli-NON_RAISER","na'ehli-NON_RAISER-UNRAISED-B","0","0.999892015094755","",""
"nabap-NON_RAISER","nabap-NON_RAISER-RAISED-F","0","0.999703622625183","","1"
"nabap-NON_RAISER","nabap-NON_RAISER-RAISED-B","0","0.000296377374817358","","1"
"nabap-NON_RAISER","nabap-NON_RAISER-UNRAISED-F","0","0.999703622625183","",""
"nabap-NON_RAISER","nabap-NON_RAISER-UNRAISED-B","1","0.000296377374817358","",""
"nabor-NON_RAISER","nabor-NON_RAISER-RAISED-F","0","0.999703622625183","","1"
"nabor-NON_RAISER","nabor-NON_RAISER-RAISED-B","0","0.000296377374817358","","1"
"nabor-NON_RAISER","nabor-NON_RAISER-UNRAISED-F","0","0.999703622625183","",""
"nabor-NON_RAISER","nabor-NON_RAISER-UNRAISED-B","1","0.000296377374817358","",""
"nacha-RAISER","nacha-RAISER-RAISED-F","0","0.999521899829974","","1"
"nacha-RAISER","nacha-RAISER-RAISED-B","1","0.000478100170025697","","1"
"nacha-RAISER","nacha-RAISER-UNRAISED-F","0","0.999521899829974","1",""
"nacha-RAISER","nacha-RAISER-UNRAISED-B","0","0.000478100170025697","1",""
"nachar-NON_RAISER","nachar-NON_RAISER-RAISED-F","0","0.999992739316522","","1"
"nachar-NON_RAISER","nachar-NON_RAISER-RAISED-B","0","7.26068347767228e-06","","1"
"nachar-NON_RAISER","nachar-NON_RAISER-UNRAISED-F","0","0.999992739316522","",""
"nachar-NON_RAISER","nachar-NON_RAISER-UNRAISED-B","26","7.26068347767228e-06","",""
"nacharlash-NON_RAISER","nacharlash-NON_RAISER-RAISED-F","0","0.999962354328418","","1"
"nacharlash-NON_RAISER","nacharlash-NON_RAISER-RAISED-B","0","3.76456715819318e-05","","1"
"nacharlash-NON_RAISER","nacharlash-NON_RAISER-UNRAISED-F","0","0.999962354328418","",""
"nacharlash-NON_RAISER","nacharlash-NON_RAISER-UNRAISED-B","6","3.76456715819318e-05","",""
"nacharlash-RAISER","nacharlash-RAISER-RAISED-F","0","0.999962354328418","","1"
"nacharlash-RAISER","nacharlash-RAISER-RAISED-B","18","3.76456715819318e-05","","1"
"nacharlash-RAISER","nacharlash-RAISER-UNRAISED-F","0","0.999962354328418","1",""
