"Input","Output","Frequency","VAgreeSurface","VAgreeUnderlying","HarmonicUniformity","*Unraised","ID"
"menbe-NON_RAISER","menbe-NON_RAISER-RAISED-B","0","1","1","0.999163559437258","","1"
"menbe-NON_RAISER","menbe-NON_RAISER-UNRAISED-F","1195","","","0.000836440562741748","",""
"menbe-NON_RAISER","menbe-NON_RAISER-UNRAISED-B","0","1","1","0.999163559437258","",""
"menbeshunas-NON_RAISER","menbeshunas-NON_RAISER-RAISED-F","0","1","1","0.989853467741162","","1"
"menbeshunas-NON_RAISER","menbeshunas-NON_RAISER-RAISED-B","0","","","0.0101465322588377","","1"
"menbeshunas-NON_RAISER","menbeshunas-NON_RAISER-UNRAISED-F","0","1","1","0.989853467741162","",""
"menbeshunas-NON_RAISER","menbeshunas-NON_RAISER-UNRAISED-B","14","","","0.0101465322588377","",""
"menche-RAISER","menche-RAISER-RAISED-F","0","","","0.858866714798017","","1"
"menche-RAISER","menche-RAISER-RAISED-B","1","1","1","0.141133285201983","","1"
"menche-RAISER","menche-RAISER-UNRAISED-F","0","","","0.858866714798017","1",""
"menche-RAISER","menche-RAISER-UNRAISED-B","0","1","1","0.141133285201983","1",""
"menggütash-NON_RAISER","menggütash-NON_RAISER-RAISED-F","0","","1","0.991760435175854","","1"
"menggütash-NON_RAISER","menggütash-NON_RAISER-RAISED-B","0","1","","0.00823956482414556","","1"
"menggütash-NON_RAISER","menggütash-NON_RAISER-UNRAISED-F","0","1","1","0.991760435175854","",""
"menggütash-NON_RAISER","menggütash-NON_RAISER-UNRAISED-B","5","","","0.00823956482414556","",""
"menmenchi-NON_RAISER","menmenchi-NON_RAISER-RAISED-F","0","","","0.0111728211249065","","1"
"menmenchi-NON_RAISER","menmenchi-NON_RAISER-RAISED-B","0","1","1","0.988827178875094","","1"
"menmenchi-NON_RAISER","menmenchi-NON_RAISER-UNRAISED-F","29","","","0.0111728211249065","",""
"menmenchi-NON_RAISER","menmenchi-NON_RAISER-UNRAISED-B","0","1","1","0.988827178875094","",""
"menpe'et-NON_RAISER","menpe'et-NON_RAISER-RAISED-F","0","","","0.00155070223203424","","1"
"menpe'et-NON_RAISER","menpe'et-NON_RAISER-RAISED-B","0","1","1","0.998449297767966","","1"
"menpe'et-NON_RAISER","menpe'et-NON_RAISER-UNRAISED-F","290","","","0.00155070223203424","",""
"menpe'et-NON_RAISER","menpe'et-NON_RAISER-UNRAISED-B","0","1","1","0.998449297767966","",""
"menpe'et-RAISER","menpe'et-RAISER-RAISED-F","171","","","0.00155070223203424","","1"
"menpe'et-RAISER","menpe'et-RAISER-RAISED-B","0","1","1","0.998449297767966","","1"
"menpe'et-RAISER","menpe'et-RAISER-UNRAISED-F","303","","","0.00155070223203424","1",""
"menpe'et-RAISER","menpe'et-RAISER-UNRAISED-B","0","1","1","0.998449297767966","1",""
"mensep-NON_RAISER","mensep-NON_RAISER-RAISED-F","0","","","0.00553706966991361","","1"
"mensep-NON_RAISER","mensep-NON_RAISER-RAISED-B","0","1","1","0.994462930330086","","1"
"mensep-NON_RAISER","mensep-NON_RAISER-UNRAISED-F","70","","","0.00553706966991361","",""
"mensep-NON_RAISER","mensep-NON_RAISER-UNRAISED-B","0","1","1","0.994462930330086","",""
"mensep-RAISER","mensep-RAISER-RAISED-F","8","","","0.00553706966991361","","1"
"mensep-RAISER","mensep-RAISER-RAISED-B","0","1","1","0.994462930330086","","1"
"mensep-RAISER","mensep-RAISER-UNRAISED-F","0","","","0.00553706966991361","1",""
"mensep-RAISER","mensep-RAISER-UNRAISED-B","0","1","1","0.994462930330086","1",""
"mensepdar-NON_RAISER","mensepdar-NON_RAISER-RAISED-F","0","","1","0.994037437782365","","1"
"mensepdar-NON_RAISER","mensepdar-NON_RAISER-RAISED-B","0","1","","0.00596256221763491","","1"
"mensepdar-NON_RAISER","mensepdar-NON_RAISER-UNRAISED-F","0","1","1","0.994037437782365","",""
"mensepdar-NON_RAISER","mensepdar-NON_RAISER-UNRAISED-B","28","","","0.00596256221763491","",""
"menzer-NON_RAISER","menzer-NON_RAISER-RAISED-F","0","","","0.151860858486958","","1"
"menzer-NON_RAISER","menzer-NON_RAISER-RAISED-B","0","1","1","0.848139141513042","","1"
"menzer-NON_RAISER","menzer-NON_RAISER-UNRAISED-F","1","","","0.151860858486958","",""
"menzer-NON_RAISER","menzer-NON_RAISER-UNRAISED-B","0","1","1","0.848139141513042","",""
"menzire-RAISER","menzire-RAISER-RAISED-F","264","","","0.0169972822922163","","1"
"menzire-RAISER","menzire-RAISER-RAISED-B","1","1","1","0.983002717707784","","1"
"menzire-RAISER","menzire-RAISER-UNRAISED-F","0","","","0.0169972822922163","1",""
"menzire-RAISER","menzire-RAISER-UNRAISED-B","0","1","1","0.983002717707784","1",""
"mepkure-RAISER","mepkure-RAISER-RAISED-F","31","1","","0.0237091006656761","","1"
"mepkure-RAISER","mepkure-RAISER-RAISED-B","3","","1","0.976290899334324","","1"
"mepkure-RAISER","mepkure-RAISER-UNRAISED-F","1","","","0.0237091006656761","1",""
"mepkure-RAISER","mepkure-RAISER-UNRAISED-B","0","1","1","0.976290899334324","1",""
"meqbere-RAISER","meqbere-RAISER-RAISED-F","15","","","0.0380118333261009","","1"
"meqbere-RAISER","meqbere-RAISER-RAISED-B","0","1","1","0.961988166673899","","1"
"meqbere-RAISER","meqbere-RAISER-UNRAISED-F","0","","","0.0380118333261009","1",""
"meqbere-RAISER","meqbere-RAISER-UNRAISED-B","0","1","1","0.961988166673899","1",""
"merez-NON_RAISER","merez-NON_RAISER-RAISED-F","0","","","0.0173252402377934","","1"
"merez-NON_RAISER","merez-NON_RAISER-RAISED-B","0","1","1","0.982674759762207","","1"
"merez-NON_RAISER","merez-NON_RAISER-UNRAISED-F","1","","","0.0173252402377934","",""
"merez-NON_RAISER","merez-NON_RAISER-UNRAISED-B","0","1","1","0.982674759762207","",""
"merhemet-NON_RAISER","merhemet-NON_RAISER-RAISED-F","0","","","0.00444136700317659","","1"
"merhemet-NON_RAISER","merhemet-NON_RAISER-RAISED-B","0","1","1","0.995558632996823","","1"
"merhemet-NON_RAISER","merhemet-NON_RAISER-UNRAISED-F","11","","","0.00444136700317659","",""
"merhemet-NON_RAISER","merhemet-NON_RAISER-UNRAISED-B","0","1","1","0.995558632996823","",""
"merhemet-RAISER","merhemet-RAISER-RAISED-F","3","","","0.00444136700317659","","1"
"merhemet-RAISER","merhemet-RAISER-RAISED-B","0","1","1","0.995558632996823","","1"
"merhemet-RAISER","merhemet-RAISER-UNRAISED-F","0","","","0.00444136700317659","1",""
"merhemet-RAISER","merhemet-RAISER-UNRAISED-B","0","1","1","0.995558632996823","1",""
"merhemetsiz-NON_RAISER","merhemetsiz-NON_RAISER-RAISED-F","0","","","0.0851077232865423","","1"
"merhemetsiz-NON_RAISER","merhemetsiz-NON_RAISER-RAISED-B","0","1","1","0.914892276713458","","1"
"merhemetsiz-NON_RAISER","merhemetsiz-NON_RAISER-UNRAISED-F","1","","","0.0851077232865423","",""
"merhemetsiz-NON_RAISER","merhemetsiz-NON_RAISER-UNRAISED-B","0","1","1","0.914892276713458","",""
"meripet-NON_RAISER","meripet-NON_RAISER-RAISED-F","0","","","0.00266249222826863","","1"
"meripet-NON_RAISER","meripet-NON_RAISER-RAISED-B","0","1","1","0.997337507771731","","1"
"meripet-NON_RAISER","meripet-NON_RAISER-UNRAISED-F","86","","","0.00266249222826863","",""
"meripet-NON_RAISER","meripet-NON_RAISER-UNRAISED-B","0","1","1","0.997337507771731","",""
"meripetchi-NON_RAISER","meripetchi-NON_RAISER-RAISED-F","0","","","0.00320190211520864","","1"
"meripetchi-NON_RAISER","meripetchi-NON_RAISER-RAISED-B","0","1","1","0.996798097884791","","1"
"meripetchi-NON_RAISER","meripetchi-NON_RAISER-UNRAISED-F","78","","","0.00320190211520864","",""
"meripetchi-NON_RAISER","meripetchi-NON_RAISER-UNRAISED-B","0","1","1","0.996798097884791","",""
"meripetperwer-NON_RAISER","meripetperwer-NON_RAISER-RAISED-F","0","","","0.00457768520615266","","1"
"meripetperwer-NON_RAISER","meripetperwer-NON_RAISER-RAISED-B","0","1","1","0.995422314793847","","1"
"meripetperwer-NON_RAISER","meripetperwer-NON_RAISER-UNRAISED-F","10","","","0.00457768520615266","",""
"meripetperwer-NON_RAISER","meripetperwer-NON_RAISER-UNRAISED-B","0","1","1","0.995422314793847","",""
"merkezlesh-NON_RAISER","merkezlesh-NON_RAISER-RAISED-F","0","","","0.0185649076956979","","1"
"merkezlesh-NON_RAISER","merkezlesh-NON_RAISER-RAISED-B","0","1","1","0.981435092304302","","1"
"merkezlesh-NON_RAISER","merkezlesh-NON_RAISER-UNRAISED-F","43","","","0.0185649076956979","",""
"merkezlesh-NON_RAISER","merkezlesh-NON_RAISER-UNRAISED-B","0","1","1","0.981435092304302","",""
"merkezlesh-RAISER","merkezlesh-RAISER-RAISED-F","5","","","0.0185649076956979","","1"
"merkezlesh-RAISER","merkezlesh-RAISER-RAISED-B","0","1","1","0.981435092304302","","1"
"merkezlesh-RAISER","merkezlesh-RAISER-UNRAISED-F","0","","","0.0185649076956979","1",""
"merkezlesh-RAISER","merkezlesh-RAISER-UNRAISED-B","0","1","1","0.981435092304302","1",""
"merkezleshtür-NON_RAISER","merkezleshtür-NON_RAISER-RAISED-F","0","","","0.0042356600836058","","1"
"merkezleshtür-NON_RAISER","merkezleshtür-NON_RAISER-RAISED-B","0","1","1","0.995764339916394","","1"
"merkezleshtür-NON_RAISER","merkezleshtür-NON_RAISER-UNRAISED-F","133","","","0.0042356600836058","",""
"merkezleshtür-NON_RAISER","merkezleshtür-NON_RAISER-UNRAISED-B","3","1","1","0.995764339916394","",""
"mermer-NON_RAISER","mermer-NON_RAISER-RAISED-F","0","","","0.00752554845503579","","1"
"mermer-NON_RAISER","mermer-NON_RAISER-RAISED-B","0","1","1","0.992474451544964","","1"
"mermer-NON_RAISER","mermer-NON_RAISER-UNRAISED-F","1","","","0.00752554845503579","",""
"mermer-NON_RAISER","mermer-NON_RAISER-UNRAISED-B","0","1","1","0.992474451544964","",""
"mersiye-NON_RAISER","mersiye-NON_RAISER-RAISED-F","0","","","0.00909203768038196","","1"
"mersiye-NON_RAISER","mersiye-NON_RAISER-RAISED-B","0","1","1","0.990907962319618","","1"
"mersiye-NON_RAISER","mersiye-NON_RAISER-UNRAISED-F","19","","","0.00909203768038196","",""
"mersiye-NON_RAISER","mersiye-NON_RAISER-UNRAISED-B","0","1","1","0.990907962319618","",""
"mertiwe-RAISER","mertiwe-RAISER-RAISED-F","188","","","0.026006494825794","","1"
"mertiwe-RAISER","mertiwe-RAISER-RAISED-B","0","1","1","0.973993505174206","","1"
"mertiwe-RAISER","mertiwe-RAISER-UNRAISED-F","0","","","0.026006494825794","1",""
"mertiwe-RAISER","mertiwe-RAISER-UNRAISED-B","0","1","1","0.973993505174206","1",""
"merwayit-NON_RAISER","merwayit-NON_RAISER-RAISED-F","0","","1","0.996849869066979","","1"
"merwayit-NON_RAISER","merwayit-NON_RAISER-RAISED-B","0","1","","0.00315013093302063","","1"
"merwayit-NON_RAISER","merwayit-NON_RAISER-UNRAISED-F","0","1","1","0.996849869066979","",""
"merwayit-NON_RAISER","merwayit-NON_RAISER-UNRAISED-B","12","","","0.00315013093302063","",""
"meryem-NON_RAISER","meryem-NON_RAISER-RAISED-F","0","","","0.0059112429559872","","1"
"meryem-NON_RAISER","meryem-NON_RAISER-RAISED-B","0","1","1","0.994088757044013","","1"
"meryem-NON_RAISER","meryem-NON_RAISER-UNRAISED-F","5","","","0.0059112429559872","",""
"meryem-NON_RAISER","meryem-NON_RAISER-UNRAISED-B","0","1","1","0.994088757044013","",""
"mes'uliyet-NON_RAISER","mes'uliyet-NON_RAISER-RAISED-F","0","1","","0.00684505646522784","","1"
"mes'uliyet-NON_RAISER","mes'uliyet-NON_RAISER-RAISED-B","0","","1","0.993154943534772","","1"
"mes'uliyet-NON_RAISER","mes'uliyet-NON_RAISER-UNRAISED-F","97","","","0.00684505646522784","",""
"mes'uliyet-NON_RAISER","mes'uliyet-NON_RAISER-UNRAISED-B","0","1","1","0.993154943534772","",""
"mes'uliyet-RAISER","mes'uliyet-RAISER-RAISED-F","42","1","","0.00684505646522784","","1"
"mes'uliyet-RAISER","mes'uliyet-RAISER-RAISED-B","0","","1","0.993154943534772","","1"
"mes'uliyet-RAISER","mes'uliyet-RAISER-UNRAISED-F","0","","","0.00684505646522784","1",""
"mes'uliyet-RAISER","mes'uliyet-RAISER-UNRAISED-B","0","1","1","0.993154943534772","1",""
"mes'uliyetchan-NON_RAISER","mes'uliyetchan-NON_RAISER-RAISED-F","0","","1","0.996655063246938","","1"
"mes'uliyetchan-NON_RAISER","mes'uliyetchan-NON_RAISER-RAISED-B","0","1","","0.00334493675306158","","1"
"mes'uliyetchan-NON_RAISER","mes'uliyetchan-NON_RAISER-UNRAISED-F","0","1","1","0.996655063246938","",""
"mes'uliyetchan-NON_RAISER","mes'uliyetchan-NON_RAISER-UNRAISED-B","127","","","0.00334493675306158","",""
"mes'uliyetsiz-NON_RAISER","mes'uliyetsiz-NON_RAISER-RAISED-F","0","1","","0.00574721422397183","","1"
"mes'uliyetsiz-NON_RAISER","mes'uliyetsiz-NON_RAISER-RAISED-B","0","","1","0.994252785776028","","1"
"mes'uliyetsiz-NON_RAISER","mes'uliyetsiz-NON_RAISER-UNRAISED-F","114","","","0.00574721422397183","",""
"mes'uliyetsiz-NON_RAISER","mes'uliyetsiz-NON_RAISER-UNRAISED-B","0","1","1","0.994252785776028","",""
"mese-RAISER","mese-RAISER-RAISED-F","50","","","0.0999091077138115","","1"
"mese-RAISER","mese-RAISER-RAISED-B","0","1","1","0.900090892286188","","1"
"mese-RAISER","mese-RAISER-UNRAISED-F","0","","","0.0999091077138115","1",""
"mese-RAISER","mese-RAISER-UNRAISED-B","0","1","1","0.900090892286188","1",""
"mesel-NON_RAISER","mesel-NON_RAISER-RAISED-F","0","","","0.0217930057024194","","1"
"mesel-NON_RAISER","mesel-NON_RAISER-RAISED-B","0","1","1","0.978206994297581","","1"
"mesel-NON_RAISER","mesel-NON_RAISER-UNRAISED-F","33","","","0.0217930057024194","",""
"mesel-NON_RAISER","mesel-NON_RAISER-UNRAISED-B","0","1","1","0.978206994297581","",""
"mesel-RAISER","mesel-RAISER-RAISED-F","14","","","0.0217930057024194","","1"
"mesel-RAISER","mesel-RAISER-RAISED-B","0","1","1","0.978206994297581","","1"
"mesel-RAISER","mesel-RAISER-UNRAISED-F","0","","","0.0217930057024194","1",""
"mesel-RAISER","mesel-RAISER-UNRAISED-B","0","1","1","0.978206994297581","1",""
"meselchi-NON_RAISER","meselchi-NON_RAISER-RAISED-F","0","","","0.0471074901764098","","1"
"meselchi-NON_RAISER","meselchi-NON_RAISER-RAISED-B","0","1","1","0.95289250982359","","1"
"meselchi-NON_RAISER","meselchi-NON_RAISER-UNRAISED-F","2","","","0.0471074901764098","",""
"meselchi-NON_RAISER","meselchi-NON_RAISER-UNRAISED-B","0","1","1","0.95289250982359","",""
"meshghulat-NON_RAISER","meshghulat-NON_RAISER-RAISED-F","0","1","1","0.997280425772041","","1"
"meshghulat-NON_RAISER","meshghulat-NON_RAISER-RAISED-B","0","","","0.00271957422795877","","1"
"meshghulat-NON_RAISER","meshghulat-NON_RAISER-UNRAISED-F","0","1","1","0.997280425772041","",""
"meshghulat-NON_RAISER","meshghulat-NON_RAISER-UNRAISED-B","33","","","0.00271957422795877","",""
"meshghuliyet-NON_RAISER","meshghuliyet-NON_RAISER-RAISED-F","0","1","","0.0746228238988646","","1"
"meshghuliyet-NON_RAISER","meshghuliyet-NON_RAISER-RAISED-B","0","","1","0.925377176101135","","1"
"meshghuliyet-NON_RAISER","meshghuliyet-NON_RAISER-UNRAISED-F","2","","","0.0746228238988646","",""
"meshghuliyet-NON_RAISER","meshghuliyet-NON_RAISER-UNRAISED-B","0","1","1","0.925377176101135","",""
"meshhur-NON_RAISER","meshhur-NON_RAISER-RAISED-F","0","","1","0.993213735452119","","1"
"meshhur-NON_RAISER","meshhur-NON_RAISER-RAISED-B","0","1","","0.00678626454788067","","1"
"meshhur-NON_RAISER","meshhur-NON_RAISER-UNRAISED-F","1","1","1","0.993213735452119","",""
"meshhur-NON_RAISER","meshhur-NON_RAISER-UNRAISED-B","15","","","0.00678626454788067","",""
"meshqawul-NON_RAISER","meshqawul-NON_RAISER-RAISED-F","0","1","1","0.994519515325067","","1"
"meshqawul-NON_RAISER","meshqawul-NON_RAISER-RAISED-B","0","","","0.00548048467493267","","1"
"meshqawul-NON_RAISER","meshqawul-NON_RAISER-UNRAISED-F","0","1","1","0.994519515325067","",""
"meshqawul-NON_RAISER","meshqawul-NON_RAISER-UNRAISED-B","9","","","0.00548048467493267","",""
"meshrep-NON_RAISER","meshrep-NON_RAISER-RAISED-F","0","","","0.00442535420635455","","1"
"meshrep-NON_RAISER","meshrep-NON_RAISER-RAISED-B","0","1","1","0.995574645793645","","1"
"meshrep-NON_RAISER","meshrep-NON_RAISER-UNRAISED-F","130","","","0.00442535420635455","",""
"meshrep-NON_RAISER","meshrep-NON_RAISER-UNRAISED-B","0","1","1","0.995574645793645","",""
"meshrep-RAISER","meshrep-RAISER-RAISED-F","16","","","0.00442535420635455","","1"
"meshrep-RAISER","meshrep-RAISER-RAISED-B","0","1","1","0.995574645793645","","1"
"meshrep-RAISER","meshrep-RAISER-UNRAISED-F","0","","","0.00442535420635455","1",""
"meshrep-RAISER","meshrep-RAISER-UNRAISED-B","0","1","1","0.995574645793645","1",""
"mesile-NON_RAISER","mesile-NON_RAISER-RAISED-F","0","","","0.00433695008442659","","1"
"mesile-NON_RAISER","mesile-NON_RAISER-RAISED-B","0","1","1","0.995663049915573","","1"
"mesile-NON_RAISER","mesile-NON_RAISER-UNRAISED-F","2","","","0.00433695008442659","",""
"mesile-NON_RAISER","mesile-NON_RAISER-UNRAISED-B","0","1","1","0.995663049915573","",""
"mesile-RAISER","mesile-RAISER-RAISED-F","12786","","","0.00433695008442659","","1"
"mesile-RAISER","mesile-RAISER-RAISED-B","0","1","1","0.995663049915573","","1"
"mesile-RAISER","mesile-RAISER-UNRAISED-F","0","","","0.00433695008442659","1",""
"mesile-RAISER","mesile-RAISER-UNRAISED-B","0","1","1","0.995663049915573","1",""
"mesle-RAISER","mesle-RAISER-RAISED-F","47","","","0.0631103595703893","","1"
"mesle-RAISER","mesle-RAISER-RAISED-B","0","1","1","0.936889640429611","","1"
"mesle-RAISER","mesle-RAISER-UNRAISED-F","0","","","0.0631103595703893","1",""
"mesle-RAISER","mesle-RAISER-UNRAISED-B","0","1","1","0.936889640429611","1",""
"meslehetchi-NON_RAISER","meslehetchi-NON_RAISER-RAISED-F","0","","","0.0402094577790217","","1"
"meslehetchi-NON_RAISER","meslehetchi-NON_RAISER-RAISED-B","0","1","1","0.959790542220978","","1"
"meslehetchi-NON_RAISER","meslehetchi-NON_RAISER-UNRAISED-F","1","","","0.0402094577790217","",""
"meslehetchi-NON_RAISER","meslehetchi-NON_RAISER-UNRAISED-B","0","1","1","0.959790542220978","",""
"meslihet-NON_RAISER","meslihet-NON_RAISER-RAISED-F","0","","","0.00198434776379003","","1"
"meslihet-NON_RAISER","meslihet-NON_RAISER-RAISED-B","0","1","1","0.99801565223621","","1"
"meslihet-NON_RAISER","meslihet-NON_RAISER-UNRAISED-F","267","","","0.00198434776379003","",""
"meslihet-NON_RAISER","meslihet-NON_RAISER-UNRAISED-B","0","1","1","0.99801565223621","",""
"meslihet-RAISER","meslihet-RAISER-RAISED-F","41","","","0.00198434776379003","","1"
"meslihet-RAISER","meslihet-RAISER-RAISED-B","0","1","1","0.99801565223621","","1"
"meslihet-RAISER","meslihet-RAISER-UNRAISED-F","0","","","0.00198434776379003","1",""
"meslihet-RAISER","meslihet-RAISER-UNRAISED-B","0","1","1","0.99801565223621","1",""
"meslihetchi-NON_RAISER","meslihetchi-NON_RAISER-RAISED-F","0","","","0.00170697502515201","","1"
"meslihetchi-NON_RAISER","meslihetchi-NON_RAISER-RAISED-B","0","1","1","0.998293024974848","","1"
"meslihetchi-NON_RAISER","meslihetchi-NON_RAISER-UNRAISED-F","128","","","0.00170697502515201","",""
"meslihetchi-NON_RAISER","meslihetchi-NON_RAISER-UNRAISED-B","0","1","1","0.998293024974848","",""
"meslihetlesh-NON_RAISER","meslihetlesh-NON_RAISER-RAISED-F","0","","","0.0596822598573587","","1"
"meslihetlesh-NON_RAISER","meslihetlesh-NON_RAISER-RAISED-B","0","1","1","0.940317740142641","","1"
"meslihetlesh-NON_RAISER","meslihetlesh-NON_RAISER-UNRAISED-F","5","","","0.0596822598573587","",""
"meslihetlesh-NON_RAISER","meslihetlesh-NON_RAISER-UNRAISED-B","0","1","1","0.940317740142641","",""
"meslihetlesh-RAISER","meslihetlesh-RAISER-RAISED-F","3","","","0.0596822598573587","","1"
"meslihetlesh-RAISER","meslihetlesh-RAISER-RAISED-B","0","1","1","0.940317740142641","","1"
"meslihetlesh-RAISER","meslihetlesh-RAISER-UNRAISED-F","0","","","0.0596822598573587","1",""
"meslihetlesh-RAISER","meslihetlesh-RAISER-UNRAISED-B","0","1","1","0.940317740142641","1",""
"mestane-RAISER","mestane-RAISER-RAISED-F","4","1","","0.209115221736","","1"
"mestane-RAISER","mestane-RAISER-RAISED-B","4","","1","0.790884778264","","1"
"mestane-RAISER","mestane-RAISER-UNRAISED-F","0","","","0.209115221736","1",""
"mestane-RAISER","mestane-RAISER-UNRAISED-B","0","1","1","0.790884778264","1",""
"mesum-NON_RAISER","mesum-NON_RAISER-RAISED-F","0","","1","0.994902602575157","","1"
"mesum-NON_RAISER","mesum-NON_RAISER-RAISED-B","0","1","","0.00509739742484339","","1"
"mesum-NON_RAISER","mesum-NON_RAISER-UNRAISED-F","0","1","1","0.994902602575157","",""
"mesum-NON_RAISER","mesum-NON_RAISER-UNRAISED-B","4","","","0.00509739742484339","",""
"mesxire-RAISER","mesxire-RAISER-RAISED-F","91","","","0.00730975478205848","","1"
"mesxire-RAISER","mesxire-RAISER-RAISED-B","0","1","1","0.992690245217941","","1"
"mesxire-RAISER","mesxire-RAISER-UNRAISED-F","10","","","0.00730975478205848","1",""
"mesxire-RAISER","mesxire-RAISER-UNRAISED-B","0","1","1","0.992690245217941","1",""
"mesxiriwaz-NON_RAISER","mesxiriwaz-NON_RAISER-RAISED-F","0","","1","0.970769408165929","","1"
"mesxiriwaz-NON_RAISER","mesxiriwaz-NON_RAISER-RAISED-B","0","1","","0.0292305918340713","","1"
"mesxiriwaz-NON_RAISER","mesxiriwaz-NON_RAISER-UNRAISED-F","0","1","1","0.970769408165929","",""
"mesxiriwaz-NON_RAISER","mesxiriwaz-NON_RAISER-UNRAISED-B","2","","","0.0292305918340713","",""
"metbe'e-NON_RAISER","metbe'e-NON_RAISER-RAISED-F","0","","","0.00689115546278911","","1"
"metbe'e-NON_RAISER","metbe'e-NON_RAISER-RAISED-B","0","1","1","0.993108844537211","","1"
"metbe'e-NON_RAISER","metbe'e-NON_RAISER-UNRAISED-F","31","","","0.00689115546278911","",""
"metbe'e-NON_RAISER","metbe'e-NON_RAISER-UNRAISED-B","0","1","1","0.993108844537211","",""
"metbe'echi-NON_RAISER","metbe'echi-NON_RAISER-RAISED-F","0","","","0.0192048772820575","","1"
"metbe'echi-NON_RAISER","metbe'echi-NON_RAISER-RAISED-B","0","1","1","0.980795122717942","","1"
"metbe'echi-NON_RAISER","metbe'echi-NON_RAISER-UNRAISED-F","13","","","0.0192048772820575","",""
"metbe'echi-NON_RAISER","metbe'echi-NON_RAISER-UNRAISED-B","0","1","1","0.980795122717942","",""
"metbu'atchi-NON_RAISER","metbu'atchi-NON_RAISER-RAISED-F","0","1","1","0.9845114727206","","1"
"metbu'atchi-NON_RAISER","metbu'atchi-NON_RAISER-RAISED-B","0","","","0.0154885272794001","","1"
"metbu'atchi-NON_RAISER","metbu'atchi-NON_RAISER-UNRAISED-F","0","1","1","0.9845114727206","",""
"metbu'atchi-NON_RAISER","metbu'atchi-NON_RAISER-UNRAISED-B","4","","","0.0154885272794001","",""
"mewjudat-NON_RAISER","mewjudat-NON_RAISER-RAISED-F","0","1","1","0.995965787973113","","1"
"mewjudat-NON_RAISER","mewjudat-NON_RAISER-RAISED-B","0","","","0.00403421202688692","","1"
"mewjudat-NON_RAISER","mewjudat-NON_RAISER-UNRAISED-F","0","1","1","0.995965787973113","",""
"mewjudat-NON_RAISER","mewjudat-NON_RAISER-UNRAISED-B","43","","","0.00403421202688692","",""
"mewjudiyet-NON_RAISER","mewjudiyet-NON_RAISER-RAISED-F","0","1","","0.0237342482508906","","1"
"mewjudiyet-NON_RAISER","mewjudiyet-NON_RAISER-RAISED-B","0","","1","0.976265751749109","","1"
"mewjudiyet-NON_RAISER","mewjudiyet-NON_RAISER-UNRAISED-F","14","","","0.0237342482508906","",""
"mewjudiyet-NON_RAISER","mewjudiyet-NON_RAISER-UNRAISED-B","0","1","1","0.976265751749109","",""
"mewjudiyet-RAISER","mewjudiyet-RAISER-RAISED-F","11","1","","0.0237342482508906","","1"
"mewjudiyet-RAISER","mewjudiyet-RAISER-RAISED-B","0","","1","0.976265751749109","","1"
"mewjudiyet-RAISER","mewjudiyet-RAISER-UNRAISED-F","0","","","0.0237342482508906","1",""
"mewjudiyet-RAISER","mewjudiyet-RAISER-UNRAISED-B","0","1","1","0.976265751749109","1",""
"mewjudiyetchi-NON_RAISER","mewjudiyetchi-NON_RAISER-RAISED-F","0","1","","0.0228715380629323","","1"
"mewjudiyetchi-NON_RAISER","mewjudiyetchi-NON_RAISER-RAISED-B","0","","1","0.977128461937068","","1"
"mewjudiyetchi-NON_RAISER","mewjudiyetchi-NON_RAISER-UNRAISED-F","7","","","0.0228715380629323","",""
"mewjudiyetchi-NON_RAISER","mewjudiyetchi-NON_RAISER-UNRAISED-B","0","1","1","0.977128461937068","",""
"mewsum-NON_RAISER","mewsum-NON_RAISER-RAISED-F","0","","1","0.997172074277132","","1"
"mewsum-NON_RAISER","mewsum-NON_RAISER-RAISED-B","0","1","","0.00282792572286827","","1"
"mewsum-NON_RAISER","mewsum-NON_RAISER-UNRAISED-F","2","1","1","0.997172074277132","",""
"mewsum-NON_RAISER","mewsum-NON_RAISER-UNRAISED-B","44","","","0.00282792572286827","",""
"mewsüm-NON_RAISER","mewsüm-NON_RAISER-RAISED-F","0","","","0.00243544954404076","","1"
"mewsüm-NON_RAISER","mewsüm-NON_RAISER-RAISED-B","0","1","1","0.997564550455959","","1"
"mewsüm-NON_RAISER","mewsüm-NON_RAISER-UNRAISED-F","165","","","0.00243544954404076","",""
"mewsüm-NON_RAISER","mewsüm-NON_RAISER-UNRAISED-B","1","1","1","0.997564550455959","",""
"mexmel-NON_RAISER","mexmel-NON_RAISER-RAISED-F","0","","","0.0255994488708224","","1"
"mexmel-NON_RAISER","mexmel-NON_RAISER-RAISED-B","0","1","1","0.974400551129178","","1"
"mexmel-NON_RAISER","mexmel-NON_RAISER-UNRAISED-F","1","","","0.0255994488708224","",""
"mexmel-NON_RAISER","mexmel-NON_RAISER-UNRAISED-B","0","1","1","0.974400551129178","",""
"mexmut-NON_RAISER","mexmut-NON_RAISER-RAISED-F","0","","1","0.970769408165929","","1"
"mexmut-NON_RAISER","mexmut-NON_RAISER-RAISED-B","0","1","","0.0292305918340713","","1"
"mexmut-NON_RAISER","mexmut-NON_RAISER-UNRAISED-F","0","1","1","0.970769408165929","",""
"mexmut-NON_RAISER","mexmut-NON_RAISER-UNRAISED-B","2","","","0.0292305918340713","",""
"mexrej-NON_RAISER","mexrej-NON_RAISER-RAISED-F","0","","","0.0677372033710705","","1"
