"Input","Output","Frequency","VAgreeSurface","HarmonicUniformity","*Unraised","ID"
"netije-RAISER","netije-RAISER-UNRAISED-B","0","1","0.992311135705597","1",""
"netijilen-NON_RAISER","netijilen-NON_RAISER-RAISED-F","0","","0.0431299318565303","","1"
"netijilen-NON_RAISER","netijilen-NON_RAISER-RAISED-B","0","1","0.95687006814347","","1"
"netijilen-NON_RAISER","netijilen-NON_RAISER-UNRAISED-F","8","","0.0431299318565303","",""
"netijilen-NON_RAISER","netijilen-NON_RAISER-UNRAISED-B","1","1","0.95687006814347","",""
"netijilen-RAISER","netijilen-RAISER-RAISED-F","0","","0.0431299318565303","","1"
"netijilen-RAISER","netijilen-RAISER-RAISED-B","1","1","0.95687006814347","","1"
"netijilen-RAISER","netijilen-RAISER-UNRAISED-F","0","","0.0431299318565303","1",""
"netijilen-RAISER","netijilen-RAISER-UNRAISED-B","0","1","0.95687006814347","1",""
"newa'iy-NON_RAISER","newa'iy-NON_RAISER-RAISED-F","0","","0.9958846914268","","1"
"newa'iy-NON_RAISER","newa'iy-NON_RAISER-RAISED-B","0","1","0.00411530857319964","","1"
"newa'iy-NON_RAISER","newa'iy-NON_RAISER-UNRAISED-F","2","1","0.9958846914268","",""
"newa'iy-NON_RAISER","newa'iy-NON_RAISER-UNRAISED-B","5","","0.00411530857319964","",""
"newbahar-NON_RAISER","newbahar-NON_RAISER-RAISED-F","0","1","0.985784286580455","","1"
"newbahar-NON_RAISER","newbahar-NON_RAISER-RAISED-B","0","","0.0142157134195453","","1"
"newbahar-NON_RAISER","newbahar-NON_RAISER-UNRAISED-F","0","1","0.985784286580455","",""
"newbahar-NON_RAISER","newbahar-NON_RAISER-UNRAISED-B","2","","0.0142157134195453","",""
"newre-NON_RAISER","newre-NON_RAISER-RAISED-F","0","","0.00746675052225847","","1"
"newre-NON_RAISER","newre-NON_RAISER-RAISED-B","0","1","0.992533249477742","","1"
"newre-NON_RAISER","newre-NON_RAISER-UNRAISED-F","12","","0.00746675052225847","",""
"newre-NON_RAISER","newre-NON_RAISER-UNRAISED-B","0","1","0.992533249477742","",""
"newre-RAISER","newre-RAISER-RAISED-F","205","","0.00746675052225847","","1"
"newre-RAISER","newre-RAISER-RAISED-B","0","1","0.992533249477742","","1"
"newre-RAISER","newre-RAISER-UNRAISED-F","0","","0.00746675052225847","1",""
"newre-RAISER","newre-RAISER-UNRAISED-B","0","1","0.992533249477742","1",""
"neyreng-NON_RAISER","neyreng-NON_RAISER-RAISED-F","0","","0.0268081030216483","","1"
"neyreng-NON_RAISER","neyreng-NON_RAISER-RAISED-B","0","1","0.973191896978352","","1"
"neyreng-NON_RAISER","neyreng-NON_RAISER-UNRAISED-F","9","","0.0268081030216483","",""
"neyreng-NON_RAISER","neyreng-NON_RAISER-UNRAISED-B","0","1","0.973191896978352","",""
"neyreng-RAISER","neyreng-RAISER-RAISED-F","1","","0.0268081030216483","","1"
"neyreng-RAISER","neyreng-RAISER-RAISED-B","0","1","0.973191896978352","","1"
"neyreng-RAISER","neyreng-RAISER-UNRAISED-F","0","","0.0268081030216483","1",""
"neyreng-RAISER","neyreng-RAISER-UNRAISED-B","0","1","0.973191896978352","1",""
"neyrengwaz-NON_RAISER","neyrengwaz-NON_RAISER-RAISED-F","0","","0.986536778827223","","1"
"neyrengwaz-NON_RAISER","neyrengwaz-NON_RAISER-RAISED-B","0","1","0.0134632211727771","","1"
"neyrengwaz-NON_RAISER","neyrengwaz-NON_RAISER-UNRAISED-F","0","1","0.986536778827223","",""
"neyrengwaz-NON_RAISER","neyrengwaz-NON_RAISER-UNRAISED-B","5","","0.0134632211727771","",""
"neyze-RAISER","neyze-RAISER-RAISED-F","18","","0.014412590096611","","1"
"neyze-RAISER","neyze-RAISER-RAISED-B","0","1","0.985587409903389","","1"
"neyze-RAISER","neyze-RAISER-UNRAISED-F","0","","0.014412590096611","1",""
"neyze-RAISER","neyze-RAISER-UNRAISED-B","0","1","0.985587409903389","1",""
"nezer-NON_RAISER","nezer-NON_RAISER-RAISED-F","0","","0.00102423155317025","","1"
"nezer-NON_RAISER","nezer-NON_RAISER-RAISED-B","0","1","0.99897576844683","","1"
"nezer-NON_RAISER","nezer-NON_RAISER-UNRAISED-F","987","","0.00102423155317025","",""
"nezer-NON_RAISER","nezer-NON_RAISER-UNRAISED-B","0","1","0.99897576844683","",""
"nezer-RAISER","nezer-RAISER-RAISED-F","50","","0.00102423155317025","","1"
"nezer-RAISER","nezer-RAISER-RAISED-B","0","1","0.99897576844683","","1"
"nezer-RAISER","nezer-RAISER-UNRAISED-F","0","","0.00102423155317025","1",""
"nezer-RAISER","nezer-RAISER-UNRAISED-B","0","1","0.99897576844683","1",""
"nezerbend-NON_RAISER","nezerbend-NON_RAISER-RAISED-F","0","","0.00286015246367699","","1"
"nezerbend-NON_RAISER","nezerbend-NON_RAISER-RAISED-B","0","1","0.997139847536323","","1"
"nezerbend-NON_RAISER","nezerbend-NON_RAISER-UNRAISED-F","4","","0.00286015246367699","",""
"nezerbend-NON_RAISER","nezerbend-NON_RAISER-UNRAISED-B","0","1","0.997139847536323","",""
"nezeriy-NON_RAISER","nezeriy-NON_RAISER-RAISED-F","0","","0.0388673523439399","","1"
"nezeriy-NON_RAISER","nezeriy-NON_RAISER-RAISED-B","0","1","0.96113264765606","","1"
"nezeriy-NON_RAISER","nezeriy-NON_RAISER-UNRAISED-F","3","","0.0388673523439399","",""
"nezeriy-NON_RAISER","nezeriy-NON_RAISER-UNRAISED-B","0","1","0.96113264765606","",""
"nezeriye-RAISER","nezeriye-RAISER-RAISED-F","53","","0.00443054707998631","","1"
"nezeriye-RAISER","nezeriye-RAISER-RAISED-B","0","1","0.995569452920014","","1"
"nezeriye-RAISER","nezeriye-RAISER-UNRAISED-F","80","","0.00443054707998631","1",""
"nezeriye-RAISER","nezeriye-RAISER-UNRAISED-B","0","1","0.995569452920014","1",""
"nezire-RAISER","nezire-RAISER-RAISED-F","3","","0.0372826433502515","","1"
"nezire-RAISER","nezire-RAISER-RAISED-B","0","1","0.962717356649749","","1"
"nezire-RAISER","nezire-RAISER-UNRAISED-F","0","","0.0372826433502515","1",""
"nezire-RAISER","nezire-RAISER-UNRAISED-B","0","1","0.962717356649749","1",""
"nezme-NON_RAISER","nezme-NON_RAISER-RAISED-F","0","","0.0311913594698521","","1"
"nezme-NON_RAISER","nezme-NON_RAISER-RAISED-B","0","1","0.968808640530148","","1"
"nezme-NON_RAISER","nezme-NON_RAISER-UNRAISED-F","1","","0.0311913594698521","",""
"nezme-NON_RAISER","nezme-NON_RAISER-UNRAISED-B","0","1","0.968808640530148","",""
"nezme-RAISER","nezme-RAISER-RAISED-F","39","","0.0311913594698521","","1"
"nezme-RAISER","nezme-RAISER-RAISED-B","0","1","0.968808640530148","","1"
"nezme-RAISER","nezme-RAISER-UNRAISED-F","0","","0.0311913594698521","1",""
"nezme-RAISER","nezme-RAISER-UNRAISED-B","0","1","0.968808640530148","1",""
"nihayet-NON_RAISER","nihayet-NON_RAISER-RAISED-F","0","1","0.122213745635326","","1"
"nihayet-NON_RAISER","nihayet-NON_RAISER-RAISED-B","0","","0.877786254364674","","1"
"nihayet-NON_RAISER","nihayet-NON_RAISER-UNRAISED-F","1","","0.122213745635326","",""
"nihayet-NON_RAISER","nihayet-NON_RAISER-UNRAISED-B","0","1","0.877786254364674","",""
"nijaset-NON_RAISER","nijaset-NON_RAISER-RAISED-F","0","1","0.016242789099409","","1"
"nijaset-NON_RAISER","nijaset-NON_RAISER-RAISED-B","0","","0.983757210900591","","1"
"nijaset-NON_RAISER","nijaset-NON_RAISER-UNRAISED-F","1","","0.016242789099409","",""
"nijaset-NON_RAISER","nijaset-NON_RAISER-UNRAISED-B","0","1","0.983757210900591","",""
"nikahlan-NON_RAISER","nikahlan-NON_RAISER-RAISED-F","0","1","0.982482033099487","","1"
"nikahlan-NON_RAISER","nikahlan-NON_RAISER-RAISED-B","0","","0.0175179669005129","","1"
"nikahlan-NON_RAISER","nikahlan-NON_RAISER-UNRAISED-F","0","1","0.982482033099487","",""
"nikahlan-NON_RAISER","nikahlan-NON_RAISER-UNRAISED-B","3","","0.0175179669005129","",""
"nishane-NON_RAISER","nishane-NON_RAISER-RAISED-F","0","1","0.349302339619444","","1"
"nishane-NON_RAISER","nishane-NON_RAISER-RAISED-B","0","","0.650697660380557","","1"
"nishane-NON_RAISER","nishane-NON_RAISER-UNRAISED-F","1","","0.349302339619444","",""
"nishane-NON_RAISER","nishane-NON_RAISER-UNRAISED-B","0","1","0.650697660380557","",""
"nishanla-RAISER","nishanla-RAISER-RAISED-F","0","1","0.964390617711447","","1"
"nishanla-RAISER","nishanla-RAISER-RAISED-B","2","","0.0356093822885534","","1"
"nishanla-RAISER","nishanla-RAISER-UNRAISED-F","0","1","0.964390617711447","1",""
"nishanla-RAISER","nishanla-RAISER-UNRAISED-B","0","","0.0356093822885534","1",""
"nizamname-RAISER","nizamname-RAISER-RAISED-F","107","1","0.15038212383688","","1"
"nizamname-RAISER","nizamname-RAISER-RAISED-B","31","","0.84961787616312","","1"
"nizamname-RAISER","nizamname-RAISER-UNRAISED-F","0","","0.15038212383688","1",""
"nizamname-RAISER","nizamname-RAISER-UNRAISED-B","0","1","0.84961787616312","1",""
"nominal-NON_RAISER","nominal-NON_RAISER-RAISED-F","0","1","0.986536778827223","","1"
"nominal-NON_RAISER","nominal-NON_RAISER-RAISED-B","0","","0.0134632211727771","","1"
"nominal-NON_RAISER","nominal-NON_RAISER-UNRAISED-F","0","1","0.986536778827223","",""
"nominal-NON_RAISER","nominal-NON_RAISER-UNRAISED-B","5","","0.0134632211727771","",""
"nomur-NON_RAISER","nomur-NON_RAISER-RAISED-F","0","1","0.998695720181472","","1"
"nomur-NON_RAISER","nomur-NON_RAISER-RAISED-B","0","","0.00130427981852788","","1"
"nomur-NON_RAISER","nomur-NON_RAISER-UNRAISED-F","0","1","0.998695720181472","",""
"nomur-NON_RAISER","nomur-NON_RAISER-UNRAISED-B","181","","0.00130427981852788","",""
"nomus-NON_RAISER","nomus-NON_RAISER-RAISED-F","0","1","0.998186448936028","","1"
"nomus-NON_RAISER","nomus-NON_RAISER-RAISED-B","0","","0.00181355106397219","","1"
"nomus-NON_RAISER","nomus-NON_RAISER-UNRAISED-F","0","1","0.998186448936028","",""
"nomus-NON_RAISER","nomus-NON_RAISER-UNRAISED-B","49","","0.00181355106397219","",""
"nomuschan-NON_RAISER","nomuschan-NON_RAISER-RAISED-F","0","1","0.956436115652671","","1"
"nomuschan-NON_RAISER","nomuschan-NON_RAISER-RAISED-B","0","","0.0435638843473287","","1"
"nomuschan-NON_RAISER","nomuschan-NON_RAISER-UNRAISED-F","0","1","0.956436115652671","",""
"nomuschan-NON_RAISER","nomuschan-NON_RAISER-UNRAISED-B","1","","0.0435638843473287","",""
"nopus-NON_RAISER","nopus-NON_RAISER-RAISED-F","0","1","0.999396976590712","","1"
"nopus-NON_RAISER","nopus-NON_RAISER-RAISED-B","0","","0.000603023409287751","","1"
"nopus-NON_RAISER","nopus-NON_RAISER-UNRAISED-F","0","1","0.999396976590712","",""
"nopus-NON_RAISER","nopus-NON_RAISER-UNRAISED-B","385","","0.000603023409287751","",""
"nopuz-NON_RAISER","nopuz-NON_RAISER-RAISED-F","0","1","0.99791308228468","","1"
"nopuz-NON_RAISER","nopuz-NON_RAISER-RAISED-B","0","","0.00208691771531977","","1"
"nopuz-NON_RAISER","nopuz-NON_RAISER-UNRAISED-F","1","1","0.99791308228468","",""
"nopuz-NON_RAISER","nopuz-NON_RAISER-UNRAISED-B","82","","0.00208691771531977","",""
"norma-RAISER","norma-RAISER-RAISED-F","0","1","0.991595319174871","","1"
"norma-RAISER","norma-RAISER-RAISED-B","97","","0.00840468082512891","","1"
"norma-RAISER","norma-RAISER-UNRAISED-F","0","1","0.991595319174871","1",""
"norma-RAISER","norma-RAISER-UNRAISED-B","0","","0.00840468082512891","1",""
"normal-NON_RAISER","normal-NON_RAISER-RAISED-F","0","1","0.995990074273034","","1"
"normal-NON_RAISER","normal-NON_RAISER-RAISED-B","0","","0.00400992572696646","","1"
"normal-NON_RAISER","normal-NON_RAISER-UNRAISED-F","0","1","0.995990074273034","",""
"normal-NON_RAISER","normal-NON_RAISER-UNRAISED-B","72","","0.00400992572696646","",""
"normallash-NON_RAISER","normallash-NON_RAISER-RAISED-F","0","1","0.978702835986385","","1"
"normallash-NON_RAISER","normallash-NON_RAISER-RAISED-B","0","","0.0212971640136147","","1"
"normallash-NON_RAISER","normallash-NON_RAISER-UNRAISED-F","0","1","0.978702835986385","",""
"normallash-NON_RAISER","normallash-NON_RAISER-UNRAISED-B","1","","0.0212971640136147","",""
"normallash-RAISER","normallash-RAISER-RAISED-F","0","1","0.978702835986385","","1"
"normallash-RAISER","normallash-RAISER-RAISED-B","10","","0.0212971640136147","","1"
"normallash-RAISER","normallash-RAISER-UNRAISED-F","0","1","0.978702835986385","1",""
"normallash-RAISER","normallash-RAISER-UNRAISED-B","0","","0.0212971640136147","1",""
"normalsiz-NON_RAISER","normalsiz-NON_RAISER-RAISED-F","0","1","0.993521707020816","","1"
"normalsiz-NON_RAISER","normalsiz-NON_RAISER-RAISED-B","0","","0.00647829297918356","","1"
"normalsiz-NON_RAISER","normalsiz-NON_RAISER-UNRAISED-F","0","1","0.993521707020816","",""
"normalsiz-NON_RAISER","normalsiz-NON_RAISER-UNRAISED-B","36","","0.00647829297918356","",""
"noruz-NON_RAISER","noruz-NON_RAISER-RAISED-F","0","1","0.998350943346314","","1"
"noruz-NON_RAISER","noruz-NON_RAISER-RAISED-B","0","","0.00164905665368609","","1"
"noruz-NON_RAISER","noruz-NON_RAISER-UNRAISED-F","0","1","0.998350943346314","",""
"noruz-NON_RAISER","noruz-NON_RAISER-UNRAISED-B","44","","0.00164905665368609","",""
"nota-RAISER","nota-RAISER-RAISED-F","0","1","0.993097317692543","","1"
"nota-RAISER","nota-RAISER-RAISED-B","43","","0.00690268230745716","","1"
"nota-RAISER","nota-RAISER-UNRAISED-F","0","1","0.993097317692543","1",""
"nota-RAISER","nota-RAISER-UNRAISED-B","0","","0.00690268230745716","1",""
"nowélla-RAISER","nowélla-RAISER-RAISED-F","0","1","0.984450933825094","","1"
"nowélla-RAISER","nowélla-RAISER-RAISED-B","1","","0.015549066174906","","1"
"nowélla-RAISER","nowélla-RAISER-UNRAISED-F","0","1","0.984450933825094","1",""
"nowélla-RAISER","nowélla-RAISER-UNRAISED-B","0","","0.015549066174906","1",""
"noxta-RAISER","noxta-RAISER-RAISED-F","0","1","0.98158130224096","","1"
"noxta-RAISER","noxta-RAISER-RAISED-B","20","","0.01841869775904","","1"
"noxta-RAISER","noxta-RAISER-UNRAISED-F","0","1","0.98158130224096","1",""
"noxta-RAISER","noxta-RAISER-UNRAISED-B","1","","0.01841869775904","1",""
"noyabir-NON_RAISER","noyabir-NON_RAISER-RAISED-F","0","1","0.998411591994513","","1"
"noyabir-NON_RAISER","noyabir-NON_RAISER-RAISED-B","0","","0.00158840800548721","","1"
"noyabir-NON_RAISER","noyabir-NON_RAISER-UNRAISED-F","2","1","0.998411591994513","",""
"noyabir-NON_RAISER","noyabir-NON_RAISER-UNRAISED-B","178","","0.00158840800548721","",""
"nupus-NON_RAISER","nupus-NON_RAISER-RAISED-F","0","1","0.996344466171009","","1"
"nupus-NON_RAISER","nupus-NON_RAISER-RAISED-B","0","","0.00365553382899098","","1"
"nupus-NON_RAISER","nupus-NON_RAISER-UNRAISED-F","0","1","0.996344466171009","",""
"nupus-NON_RAISER","nupus-NON_RAISER-UNRAISED-B","7","","0.00365553382899098","",""
"nuqti'inezer-NON_RAISER","nuqti'inezer-NON_RAISER-RAISED-F","0","","0.0205263846151307","","1"
"nuqti'inezer-NON_RAISER","nuqti'inezer-NON_RAISER-RAISED-B","0","1","0.979473615384869","","1"
"nuqti'inezer-NON_RAISER","nuqti'inezer-NON_RAISER-UNRAISED-F","16","","0.0205263846151307","",""
"nuqti'inezer-NON_RAISER","nuqti'inezer-NON_RAISER-UNRAISED-B","0","1","0.979473615384869","",""
"nuqti'inezer-RAISER","nuqti'inezer-RAISER-RAISED-F","3","","0.0205263846151307","","1"
"nuqti'inezer-RAISER","nuqti'inezer-RAISER-RAISED-B","0","1","0.979473615384869","","1"
"nuqti'inezer-RAISER","nuqti'inezer-RAISER-UNRAISED-F","0","","0.0205263846151307","1",""
"nuqti'inezer-RAISER","nuqti'inezer-RAISER-UNRAISED-B","0","1","0.979473615384869","1",""
"nurani-NON_RAISER","nurani-NON_RAISER-RAISED-F","0","1","0.975011598183706","","1"
"nurani-NON_RAISER","nurani-NON_RAISER-RAISED-B","0","","0.024988401816294","","1"
"nurani-NON_RAISER","nurani-NON_RAISER-UNRAISED-F","1","1","0.975011598183706","",""
"nurani-NON_RAISER","nurani-NON_RAISER-UNRAISED-B","0","","0.024988401816294","",""
"nurlan-NON_RAISER","nurlan-NON_RAISER-RAISED-F","0","1","0.983429220560468","","1"
"nurlan-NON_RAISER","nurlan-NON_RAISER-RAISED-B","0","","0.0165707794395318","","1"
"nurlan-NON_RAISER","nurlan-NON_RAISER-UNRAISED-F","0","1","0.983429220560468","",""
"nurlan-NON_RAISER","nurlan-NON_RAISER-UNRAISED-B","2","","0.0165707794395318","",""
"nurlan-RAISER","nurlan-RAISER-RAISED-F","0","1","0.983429220560468","","1"
"nurlan-RAISER","nurlan-RAISER-RAISED-B","2","","0.0165707794395318","","1"
"nurlan-RAISER","nurlan-RAISER-UNRAISED-F","0","1","0.983429220560468","1",""
"nurlan-RAISER","nurlan-RAISER-UNRAISED-B","0","","0.0165707794395318","1",""
"nurmemet-NON_RAISER","nurmemet-NON_RAISER-RAISED-F","0","","0.00350377680954105","","1"
"nurmemet-NON_RAISER","nurmemet-NON_RAISER-RAISED-B","0","1","0.996496223190459","","1"
"nurmemet-NON_RAISER","nurmemet-NON_RAISER-UNRAISED-F","2","","0.00350377680954105","",""
"nurmemet-NON_RAISER","nurmemet-NON_RAISER-UNRAISED-B","0","1","0.996496223190459","",""
"nurmuhemmet-NON_RAISER","nurmuhemmet-NON_RAISER-RAISED-F","0","","0.00417706615551849","","1"
"nurmuhemmet-NON_RAISER","nurmuhemmet-NON_RAISER-RAISED-B","0","1","0.995822933844482","","1"
"nurmuhemmet-NON_RAISER","nurmuhemmet-NON_RAISER-UNRAISED-F","2","","0.00417706615551849","",""
"nurmuhemmet-NON_RAISER","nurmuhemmet-NON_RAISER-UNRAISED-B","0","1","0.995822933844482","",""
"nursultan-NON_RAISER","nursultan-NON_RAISER-RAISED-F","0","1","0.999285168882684","","1"
"nursultan-NON_RAISER","nursultan-NON_RAISER-RAISED-B","0","","0.000714831117315962","","1"
"nursultan-NON_RAISER","nursultan-NON_RAISER-UNRAISED-F","0","1","0.999285168882684","",""
"nursultan-NON_RAISER","nursultan-NON_RAISER-UNRAISED-B","9","","0.000714831117315962","",""
"nusret-NON_RAISER","nusret-NON_RAISER-RAISED-F","0","1","0.0069187690540251","","1"
"nusret-NON_RAISER","nusret-NON_RAISER-RAISED-B","0","","0.993081230945975","","1"
"nusret-NON_RAISER","nusret-NON_RAISER-UNRAISED-F","7","","0.0069187690540251","",""
"nusret-NON_RAISER","nusret-NON_RAISER-UNRAISED-B","0","1","0.993081230945975","",""
"nöwet-NON_RAISER","nöwet-NON_RAISER-RAISED-F","0","","0.00219651257044375","","1"
"nöwet-NON_RAISER","nöwet-NON_RAISER-RAISED-B","0","1","0.997803487429556","","1"
"nöwet-NON_RAISER","nöwet-NON_RAISER-UNRAISED-F","958","","0.00219651257044375","",""
"nöwet-NON_RAISER","nöwet-NON_RAISER-UNRAISED-B","1","1","0.997803487429556","",""
"nöwet-RAISER","nöwet-RAISER-RAISED-F","412","","0.00219651257044375","","1"
"nöwet-RAISER","nöwet-RAISER-RAISED-B","0","1","0.997803487429556","","1"
"nöwet-RAISER","nöwet-RAISER-UNRAISED-F","0","","0.00219651257044375","1",""
"nöwet-RAISER","nöwet-RAISER-UNRAISED-B","0","1","0.997803487429556","1",""
"nöwetchi-NON_RAISER","nöwetchi-NON_RAISER-RAISED-F","0","","0.00326327440997898","","1"
"nöwetchi-NON_RAISER","nöwetchi-NON_RAISER-RAISED-B","0","1","0.996736725590021","","1"
"nöwetchi-NON_RAISER","nöwetchi-NON_RAISER-UNRAISED-F","68","","0.00326327440997898","",""
"nöwetchi-NON_RAISER","nöwetchi-NON_RAISER-UNRAISED-B","0","1","0.996736725590021","",""
"nöwetlesh-RAISER","nöwetlesh-RAISER-RAISED-F","3","","0.203292755631758","","1"
"nöwetlesh-RAISER","nöwetlesh-RAISER-RAISED-B","0","1","0.796707244368242","","1"
"nöwetlesh-RAISER","nöwetlesh-RAISER-UNRAISED-F","0","","0.203292755631758","1",""
"nöwetlesh-RAISER","nöwetlesh-RAISER-UNRAISED-B","0","1","0.796707244368242","1",""
"obama-NON_RAISER","obama-NON_RAISER-RAISED-F","0","1","0.998842476047083","","1"
"obama-NON_RAISER","obama-NON_RAISER-RAISED-B","0","","0.00115752395291746","","1"
"obama-NON_RAISER","obama-NON_RAISER-UNRAISED-F","0","1","0.998842476047083","",""
"obama-NON_RAISER","obama-NON_RAISER-UNRAISED-B","50","","0.00115752395291746","",""
"obdan-NON_RAISER","obdan-NON_RAISER-RAISED-F","0","1","0.993260620215173","","1"
"obdan-NON_RAISER","obdan-NON_RAISER-RAISED-B","0","","0.00673937978482686","","1"
"obdan-NON_RAISER","obdan-NON_RAISER-UNRAISED-F","0","1","0.993260620215173","",""
"obdan-NON_RAISER","obdan-NON_RAISER-UNRAISED-B","36","","0.00673937978482686","",""
"oblast-NON_RAISER","oblast-NON_RAISER-RAISED-F","0","1","0.998864182223718","","1"
"oblast-NON_RAISER","oblast-NON_RAISER-RAISED-B","0","","0.00113581777628158","","1"
"oblast-NON_RAISER","oblast-NON_RAISER-UNRAISED-F","0","1","0.998864182223718","",""
"oblast-NON_RAISER","oblast-NON_RAISER-UNRAISED-B","504","","0.00113581777628158","",""
"oborot-NON_RAISER","oborot-NON_RAISER-RAISED-F","0","1","0.995594764072741","","1"
"oborot-NON_RAISER","oborot-NON_RAISER-RAISED-B","0","","0.00440523592725872","","1"
"oborot-NON_RAISER","oborot-NON_RAISER-UNRAISED-F","0","1","0.995594764072741","",""
"oborot-NON_RAISER","oborot-NON_RAISER-UNRAISED-B","13","","0.00440523592725872","",""
"obraz-NON_RAISER","obraz-NON_RAISER-RAISED-F","0","1","0.99900773948502","","1"
"obraz-NON_RAISER","obraz-NON_RAISER-RAISED-B","0","","0.000992260514980026","","1"
"obraz-NON_RAISER","obraz-NON_RAISER-UNRAISED-F","0","1","0.99900773948502","",""
"obraz-NON_RAISER","obraz-NON_RAISER-UNRAISED-B","386","","0.000992260514980026","",""
"obraz-NON_RAISER","obraz-NON_RAISER-RAISED-F","0","1","0.99900773948502","","1"
"obraz-NON_RAISER","obraz-NON_RAISER-RAISED-B","0","","0.000992260514980026","","1"
"obraz-NON_RAISER","obraz-NON_RAISER-UNRAISED-F","0","1","0.99900773948502","",""
"obraz-NON_RAISER","obraz-NON_RAISER-UNRAISED-B","138","","0.000992260514980026","",""
"obul-NON_RAISER","obul-NON_RAISER-RAISED-F","0","1","0.997409635995359","","1"
"obul-NON_RAISER","obul-NON_RAISER-RAISED-B","0","","0.00259036400464119","","1"
"obul-NON_RAISER","obul-NON_RAISER-UNRAISED-F","1","1","0.997409635995359","",""
"obul-NON_RAISER","obul-NON_RAISER-UNRAISED-B","3","","0.00259036400464119","",""
"obzor-NON_RAISER","obzor-NON_RAISER-RAISED-F","0","1","0.998568848694369","","1"
"obzor-NON_RAISER","obzor-NON_RAISER-RAISED-B","0","","0.0014311513056311","","1"
"obzor-NON_RAISER","obzor-NON_RAISER-UNRAISED-F","0","1","0.998568848694369","",""
"obzor-NON_RAISER","obzor-NON_RAISER-UNRAISED-B","317","","0.0014311513056311","",""
"obzorchi-NON_RAISER","obzorchi-NON_RAISER-RAISED-F","0","1","0.998035077669135","","1"
"obzorchi-NON_RAISER","obzorchi-NON_RAISER-RAISED-B","0","","0.0019649223308652","","1"
"obzorchi-NON_RAISER","obzorchi-NON_RAISER-UNRAISED-F","0","1","0.998035077669135","",""
"obzorchi-NON_RAISER","obzorchi-NON_RAISER-UNRAISED-B","46","","0.0019649223308652","",""
"ochum-NON_RAISER","ochum-NON_RAISER-RAISED-F","0","1","0.99608795988492","","1"
"ochum-NON_RAISER","ochum-NON_RAISER-RAISED-B","0","","0.00391204011508006","","1"
"ochum-NON_RAISER","ochum-NON_RAISER-UNRAISED-F","0","1","0.99608795988492","",""
"ochum-NON_RAISER","ochum-NON_RAISER-UNRAISED-B","2","","0.00391204011508006","",""
"oghutla-RAISER","oghutla-RAISER-RAISED-F","0","1","0.912128522695541","","1"
"oghutla-RAISER","oghutla-RAISER-RAISED-B","1","","0.0878714773044593","","1"
"oghutla-RAISER","oghutla-RAISER-UNRAISED-F","0","1","0.912128522695541","1",""
"oghutla-RAISER","oghutla-RAISER-UNRAISED-B","0","","0.0878714773044593","1",""
"oghuzxan-NON_RAISER","oghuzxan-NON_RAISER-RAISED-F","0","1","0.998365993181255","","1"
"oghuzxan-NON_RAISER","oghuzxan-NON_RAISER-RAISED-B","0","","0.00163400681874537","","1"
"oghuzxan-NON_RAISER","oghuzxan-NON_RAISER-UNRAISED-F","0","1","0.998365993181255","",""
"oghuzxan-NON_RAISER","oghuzxan-NON_RAISER-UNRAISED-B","10","","0.00163400681874537","",""
"okyaniye-RAISER","okyaniye-RAISER-RAISED-F","3","1","0.0492337906310834","","1"
"okyaniye-RAISER","okyaniye-RAISER-RAISED-B","0","","0.950766209368917","","1"
"okyaniye-RAISER","okyaniye-RAISER-UNRAISED-F","0","","0.0492337906310834","1",""
"okyaniye-RAISER","okyaniye-RAISER-UNRAISED-B","0","1","0.950766209368917","1",""
"okyanshunas-NON_RAISER","okyanshunas-NON_RAISER-RAISED-F","0","1","0.969284863782261","","1"
"okyanshunas-NON_RAISER","okyanshunas-NON_RAISER-RAISED-B","0","","0.0307151362177395","","1"
"okyanshunas-NON_RAISER","okyanshunas-NON_RAISER-UNRAISED-F","0","1","0.969284863782261","",""
"okyanshunas-NON_RAISER","okyanshunas-NON_RAISER-UNRAISED-B","2","","0.0307151362177395","",""
"olash-NON_RAISER","olash-NON_RAISER-RAISED-F","0","1","0.987094016341807","","1"
"olash-NON_RAISER","olash-NON_RAISER-RAISED-B","0","","0.012905983658193","","1"
"olash-NON_RAISER","olash-NON_RAISER-UNRAISED-F","0","1","0.987094016341807","",""
"olash-NON_RAISER","olash-NON_RAISER-UNRAISED-B","2","","0.012905983658193","",""
"olash-RAISER","olash-RAISER-RAISED-F","0","1","0.987094016341807","","1"
"olash-RAISER","olash-RAISER-RAISED-B","1","","0.012905983658193","","1"
"olash-RAISER","olash-RAISER-UNRAISED-F","0","1","0.987094016341807","1",""
"olash-RAISER","olash-RAISER-UNRAISED-B","0","","0.012905983658193","1",""
"oligarxiye-NON_RAISER","oligarxiye-NON_RAISER-RAISED-F","0","1","0.0388673523439399","","1"
"oligarxiye-NON_RAISER","oligarxiye-NON_RAISER-RAISED-B","0","","0.96113264765606","","1"
"oligarxiye-NON_RAISER","oligarxiye-NON_RAISER-UNRAISED-F","1","","0.0388673523439399","",""
"oligarxiye-NON_RAISER","oligarxiye-NON_RAISER-UNRAISED-B","0","1","0.96113264765606","",""
"olja-RAISER","olja-RAISER-RAISED-F","0","1","0.993355246339392","","1"
"olja-RAISER","olja-RAISER-RAISED-B","57","","0.00664475366060824","","1"
"olja-RAISER","olja-RAISER-UNRAISED-F","0","1","0.993355246339392","1",""
